datetime,timestamp,block,tick,lower_tick,upper_tick,price,lower_price,upper_price,event,holder_value,holder_diff,holder_cum_pnl,holder_cum_pnl(%),lp_amount_0,lp_amount_1,lp_total_value,lp_diff,lp_cum_pnl,lp_cum_pnl(%),fee_0,fee_1,fee_total_value,fee_diff,cum_fee,cum_fee(%),equity,amm_pnl(%)
2021-06-09 12:00:00,1623211200.0,12598040.0,198256.0,,,2456.3022062640725,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-09 16:00:00,1623225600.0,12599181.0,198024.0,,,2513.9516833389066,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-09 20:00:00,1623240000.0,12600201.0,197951.0,,,2532.3697539092595,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-10 00:00:00,1623254400.0,12601242.0,197808.0,,,2568.840965556597,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-10 04:00:00,1623268800.0,12602332.0,197806.0,,,2569.354759438118,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-10 08:00:00,1623283200.0,12603416.0,197677.0,,,2602.7124625993565,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-10 12:00:00,1623297600.0,12604474.0,197785.0,,,2574.7558034967124,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-10 16:00:00,1623312000.0,12605417.0,197897.0,,,2546.0808516846123,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-10 20:00:00,1623326400.0,12606521.0,197816.0,,,2566.786817258723,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-11 00:00:00,1623340800.0,12607695.0,198048.0,,,2507.925734622079,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-11 04:00:00,1623355200.0,12608814.0,198206.0,,,2468.6138551975628,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-11 08:00:00,1623369600.0,12609885.0,198188.0,,,2473.0611391312605,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-11 12:00:00,1623384000.0,12610982.0,198253.0,,,2457.0391706174746,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-11 16:00:00,1623398400.0,12612070.0,198325.0,,,2439.412900601515,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-11 20:00:00,1623412800.0,12613020.0,198210.0,,,2467.626656467505,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-12 00:00:00,1623427200.0,12614166.0,198410.0,,,2418.7667934901838,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-12 04:00:00,1623441600.0,12615235.0,198470.0,,,2404.298364827698,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-12 08:00:00,1623456000.0,12616334.0,198697.0,,,2350.3382541196006,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-12 12:00:00,1623470400.0,12617449.0,198934.0,,,2295.2928540960106,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-12 16:00:00,1623484800.0,12618407.0,198817.0,,,2322.3041378420558,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-12 20:00:00,1623499200.0,12619511.0,198559.0,,,2382.9961101146096,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-13 00:00:00,1623513600.0,12620567.0,198506.0,,,2395.6588830785286,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-13 04:00:00,1623528000.0,12621631.0,198422.0,,,2415.8661590959937,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-13 08:00:00,1623542400.0,12622783.0,198590.0,,,2375.6206288433777,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-13 12:00:00,1623556800.0,12623826.0,198760.0,,,2335.5784034442436,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-13 16:00:00,1623571200.0,12624897.0,198767.0,,,2333.9441523276464,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-13 20:00:00,1623585600.0,12625981.0,198655.0,,,2360.2299382074802,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-14 00:00:00,1623600000.0,12627079.0,198719.0,,,2345.173451562208,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-14 04:00:00,1623614400.0,12628135.0,198334.0,,,2437.2185263243964,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-14 08:00:00,1623628800.0,12629242.0,198059.0,,,2505.168670827964,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-14 12:00:00,1623643200.0,12630225.0,198172.0,,,2477.021006012602,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-14 16:00:00,1623657600.0,12631248.0,198083.0,,,2499.1637750149457,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-14 20:00:00,1623672000.0,12632319.0,198136.0,,,2485.953904567114,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-15 00:00:00,1623686400.0,12633514.0,197801.0,,,2570.6396937790078,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-15 04:00:00,1623700800.0,12634617.0,197953.0,,,2531.8633559194423,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-15 08:00:00,1623715200.0,12635688.0,197789.0,,,2573.726158599408,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-15 12:00:00,1623729600.0,12636514.0,197725.0,,,2590.249999729251,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-15 16:00:00,1623744000.0,12637838.0,197633.0,,,2614.189053600373,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-15 20:00:00,1623758400.0,12638885.0,197778.0,,,2576.558673348004,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-16 00:00:00,1623772800.0,12639962.0,197902.0,,,2544.808193081803,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-16 04:00:00,1623787200.0,12641087.0,197933.0,,,2536.931896059208,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-16 08:00:00,1623801600.0,12642192.0,197871.0,,,2552.708943285378,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-16 12:00:00,1623816000.0,12643252.0,198005.0,,,2518.7324928316225,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-16 16:00:00,1623830400.0,12644276.0,197932.0,,,2537.1855892488143,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-16 20:00:00,1623844800.0,12645318.0,198209.0,,,2467.8734191331523,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-17 00:00:00,1623859200.0,12646397.0,198417.0,,,2417.0743337863173,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-17 04:00:00,1623873600.0,12647409.0,198388.0,,,2424.0936715138255,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-17 08:00:00,1623888000.0,12648590.0,198653.0,,,2360.702007797421,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-17 12:00:00,1623902400.0,12649564.0,198366.0,,,2429.4322809824143,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-17 16:00:00,1623916800.0,12650729.0,198274.0,,,2451.8850597708556,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-17 20:00:00,1623931200.0,12651820.0,198352.0,,,2432.835697843722,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-18 00:00:00,1623945600.0,12652838.0,198439.0,,,2411.76288056095,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-18 04:00:00,1623960000.0,12653980.0,198727.0,,,2343.2981567820575,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-18 08:00:00,1623974400.0,12655013.0,198610.0,,,2370.874372732659,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-18 12:00:00,1623988800.0,12656120.0,198724.0,,,2344.0012165303806,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-18 16:00:00,1624003200.0,12657225.0,198729.0,,,2342.829567440274,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-18 20:00:00,1624017600.0,12658212.0,198834.0,,,2318.3597716838676,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-19 00:00:00,1624032000.0,12659319.0,199294.0,,,2214.135957580361,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-19 04:00:00,1624046400.0,12660447.0,199537.0,,,2160.9835287403603,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-19 08:00:00,1624060800.0,12661467.0,199204.0,,,2234.1521180271034,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-19 12:00:00,1624075200.0,12662563.0,199429.0,,,2184.447454817302,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-19 16:00:00,1624089600.0,12663596.0,199194.0,,,2236.3872757817285,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-19 20:00:00,1624104000.0,12664682.0,199194.0,,,2236.3872757817285,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-20 00:00:00,1624118400.0,12665732.0,199167.0,,,2242.433377691036,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-20 04:00:00,1624132800.0,12666722.0,199282.0,,,2216.7943825464085,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-20 08:00:00,1624147200.0,12667895.0,199481.0,,,2173.118375629564,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-20 12:00:00,1624161600.0,12668866.0,199421.0,,,2186.1956245487872,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-20 16:00:00,1624176000.0,12670036.0,199370.0,,,2197.373141810406,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-20 20:00:00,1624190400.0,12671092.0,199926.0,,,2078.5393268413363,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
2021-06-21 00:00:00,1624204800.0,12672102.0,199752.0,,,2115.0205533978005,,,,,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
